tracker_model,target_model,tracker_wins,target_wins,draws
tracker264.pth,target267.pth,64,136,0
tracker264.pth,target269.pth,111,89,0
tracker264.pth,target271.pth,121,79,0
tracker264.pth,target273.pth,107,93,0
tracker264.pth,target275.pth,106,94,0
tracker266.pth,target1.pth,160,40,0
tracker266.pth,target3.pth,102,98,0
tracker266.pth,target5.pth,106,94,0
tracker266.pth,target7.pth,126,74,0
tracker266.pth,target9.pth,89,111,0
tracker266.pth,target11.pth,188,12,0
tracker266.pth,target13.pth,81,119,0
tracker266.pth,target15.pth,122,78,0
tracker266.pth,target17.pth,83,117,0
tracker266.pth,target19.pth,82,118,0
tracker266.pth,target21.pth,61,139,0
tracker266.pth,target23.pth,50,150,0
tracker266.pth,target25.pth,184,16,0
tracker266.pth,target27.pth,164,36,0
tracker266.pth,target29.pth,131,69,0
tracker266.pth,target31.pth,111,89,0
tracker266.pth,target33.pth,131,69,0
tracker266.pth,target35.pth,108,92,0
tracker266.pth,target37.pth,56,144,0
tracker266.pth,target39.pth,86,114,0
tracker266.pth,target41.pth,47,153,0
tracker266.pth,target43.pth,41,159,0
tracker266.pth,target45.pth,12,188,0
tracker266.pth,target47.pth,80,120,0
tracker266.pth,target49.pth,136,64,0
tracker266.pth,target51.pth,148,52,0
tracker266.pth,target53.pth,99,101,0
tracker266.pth,target55.pth,113,87,0
tracker266.pth,target57.pth,98,102,0
tracker266.pth,target59.pth,87,113,0
tracker266.pth,target61.pth,126,74,0
tracker266.pth,target63.pth,66,134,0
tracker266.pth,target65.pth,129,71,0
tracker266.pth,target67.pth,108,92,0
tracker266.pth,target69.pth,119,81,0
tracker266.pth,target71.pth,118,82,0
tracker266.pth,target73.pth,69,131,0
tracker266.pth,target75.pth,119,81,0
tracker266.pth,target77.pth,133,67,0
tracker266.pth,target79.pth,145,55,0
tracker266.pth,target81.pth,57,143,0
tracker266.pth,target83.pth,75,125,0
tracker266.pth,target85.pth,47,153,0
tracker266.pth,target87.pth,74,126,0
tracker266.pth,target89.pth,52,148,0
tracker266.pth,target91.pth,66,134,0
tracker266.pth,target93.pth,102,98,0
tracker266.pth,target95.pth,121,79,0
tracker266.pth,target97.pth,112,88,0
tracker266.pth,target99.pth,113,87,0
tracker266.pth,target101.pth,135,65,0
tracker266.pth,target103.pth,81,119,0
tracker266.pth,target105.pth,57,143,0
tracker266.pth,target107.pth,92,108,0
tracker266.pth,target109.pth,67,133,0
tracker266.pth,target111.pth,110,90,0
tracker266.pth,target113.pth,117,83,0
tracker266.pth,target115.pth,106,94,0
tracker266.pth,target117.pth,148,52,0
tracker266.pth,target119.pth,130,70,0
tracker266.pth,target121.pth,141,59,0
tracker266.pth,target123.pth,128,72,0
tracker266.pth,target125.pth,139,61,0
tracker266.pth,target127.pth,96,104,0
tracker266.pth,target129.pth,66,134,0
tracker266.pth,target131.pth,105,95,0
tracker266.pth,target133.pth,148,52,0
tracker266.pth,target135.pth,117,83,0
tracker266.pth,target137.pth,68,132,0
tracker266.pth,target139.pth,100,100,0
tracker266.pth,target141.pth,123,77,0
tracker266.pth,target143.pth,93,107,0
tracker266.pth,target145.pth,49,151,0
tracker266.pth,target147.pth,93,107,0
tracker266.pth,target149.pth,100,100,0
tracker266.pth,target151.pth,114,86,0
tracker266.pth,target153.pth,89,111,0
tracker266.pth,target155.pth,85,115,0
tracker266.pth,target157.pth,120,80,0
tracker266.pth,target159.pth,53,147,0
tracker266.pth,target161.pth,75,125,0
tracker266.pth,target163.pth,81,119,0
tracker266.pth,target165.pth,44,156,0
tracker266.pth,target167.pth,69,131,0
tracker266.pth,target169.pth,83,117,0
tracker266.pth,target171.pth,75,125,0
tracker266.pth,target173.pth,89,111,0
tracker266.pth,target175.pth,148,52,0
tracker266.pth,target177.pth,121,79,0
tracker266.pth,target179.pth,88,112,0
tracker266.pth,target181.pth,64,136,0
tracker266.pth,target183.pth,78,122,0
tracker266.pth,target185.pth,106,94,0
tracker266.pth,target187.pth,44,156,0
tracker266.pth,target189.pth,83,117,0
tracker266.pth,target191.pth,63,137,0
tracker266.pth,target193.pth,96,104,0
tracker266.pth,target195.pth,149,51,0
tracker266.pth,target197.pth,83,117,0
tracker266.pth,target199.pth,101,99,0
tracker266.pth,target201.pth,129,71,0
tracker266.pth,target203.pth,93,107,0
tracker266.pth,target205.pth,93,107,0
tracker266.pth,target207.pth,141,59,0
tracker266.pth,target209.pth,117,83,0
tracker266.pth,target211.pth,135,65,0
tracker266.pth,target213.pth,166,34,0
tracker266.pth,target215.pth,177,23,0
tracker266.pth,target217.pth,179,21,0
tracker266.pth,target219.pth,147,53,0
tracker266.pth,target221.pth,141,59,0
tracker266.pth,target223.pth,141,59,0
tracker266.pth,target225.pth,107,93,0
tracker266.pth,target227.pth,164,36,0
tracker266.pth,target229.pth,164,36,0
tracker266.pth,target231.pth,177,23,0
tracker266.pth,target233.pth,159,41,0
tracker266.pth,target235.pth,131,69,0
tracker266.pth,target237.pth,140,60,0
tracker266.pth,target239.pth,120,80,0
tracker266.pth,target241.pth,148,52,0
tracker266.pth,target243.pth,105,95,0
tracker266.pth,target245.pth,100,100,0
tracker266.pth,target247.pth,76,124,0
tracker266.pth,target249.pth,106,94,0
tracker266.pth,target251.pth,98,102,0
tracker266.pth,target253.pth,84,116,0
tracker266.pth,target255.pth,89,111,0
tracker266.pth,target257.pth,115,85,0
tracker266.pth,target259.pth,153,47,0
tracker266.pth,target261.pth,133,67,0
tracker266.pth,target263.pth,138,62,0
tracker266.pth,target265.pth,180,20,0
tracker266.pth,target267.pth,104,96,0
tracker266.pth,target269.pth,154,46,0
tracker266.pth,target271.pth,104,96,0
tracker266.pth,target273.pth,113,87,0
tracker266.pth,target275.pth,98,102,0
tracker268.pth,target1.pth,136,64,0
tracker268.pth,target3.pth,106,94,0
tracker268.pth,target5.pth,72,128,0
tracker268.pth,target7.pth,56,144,0
tracker268.pth,target9.pth,107,93,0
tracker268.pth,target11.pth,176,24,0
tracker268.pth,target13.pth,141,59,0
tracker268.pth,target15.pth,146,54,0
tracker268.pth,target17.pth,99,101,0
tracker268.pth,target19.pth,116,84,0
tracker268.pth,target21.pth,116,84,0
tracker268.pth,target23.pth,99,101,0
tracker268.pth,target25.pth,146,54,0
tracker268.pth,target27.pth,140,60,0
tracker268.pth,target29.pth,168,32,0
tracker268.pth,target31.pth,132,68,0
tracker268.pth,target33.pth,148,52,0
tracker268.pth,target35.pth,76,124,0
tracker268.pth,target37.pth,40,160,0
tracker268.pth,target39.pth,90,110,0
tracker268.pth,target41.pth,71,129,0
tracker268.pth,target43.pth,129,71,0
tracker268.pth,target45.pth,61,139,0
tracker268.pth,target47.pth,107,93,0
tracker268.pth,target49.pth,162,38,0
tracker268.pth,target51.pth,157,43,0
tracker268.pth,target53.pth,183,17,0
tracker268.pth,target55.pth,137,63,0
tracker268.pth,target57.pth,121,79,0
tracker268.pth,target59.pth,151,49,0
tracker268.pth,target61.pth,56,144,0
tracker268.pth,target63.pth,82,118,0
tracker268.pth,target65.pth,156,44,0
tracker268.pth,target67.pth,150,50,0
tracker268.pth,target69.pth,141,59,0
tracker268.pth,target71.pth,157,43,0
tracker268.pth,target73.pth,87,113,0
tracker268.pth,target75.pth,100,100,0
tracker268.pth,target77.pth,137,63,0
tracker268.pth,target79.pth,104,96,0
tracker268.pth,target81.pth,97,103,0
tracker268.pth,target83.pth,132,68,0
tracker268.pth,target85.pth,102,98,0
tracker268.pth,target87.pth,148,52,0
tracker268.pth,target89.pth,85,115,0
tracker268.pth,target91.pth,79,121,0
tracker268.pth,target93.pth,46,154,0
tracker268.pth,target95.pth,121,79,0
tracker268.pth,target97.pth,138,62,0
tracker268.pth,target99.pth,136,64,0
tracker268.pth,target101.pth,115,85,0
tracker268.pth,target103.pth,62,138,0
tracker268.pth,target105.pth,80,120,0
tracker268.pth,target107.pth,119,81,0
tracker268.pth,target109.pth,130,70,0
tracker268.pth,target111.pth,98,102,0
tracker268.pth,target113.pth,57,143,0
tracker268.pth,target115.pth,94,106,0
tracker268.pth,target117.pth,167,33,0
tracker268.pth,target119.pth,154,46,0
tracker268.pth,target121.pth,137,63,0
tracker268.pth,target123.pth,153,47,0
tracker268.pth,target125.pth,157,43,0
tracker268.pth,target127.pth,153,47,0
tracker268.pth,target129.pth,187,13,0
tracker268.pth,target131.pth,111,89,0
tracker268.pth,target133.pth,134,66,0
tracker268.pth,target135.pth,85,115,0
tracker268.pth,target137.pth,52,148,0
tracker268.pth,target139.pth,108,92,0
tracker268.pth,target141.pth,159,41,0
tracker268.pth,target143.pth,164,36,0
tracker268.pth,target145.pth,128,72,0
tracker268.pth,target147.pth,131,69,0
tracker268.pth,target149.pth,114,86,0
tracker268.pth,target151.pth,126,74,0
tracker268.pth,target153.pth,115,85,0
tracker268.pth,target155.pth,154,46,0
tracker268.pth,target157.pth,157,43,0
tracker268.pth,target159.pth,103,97,0
tracker268.pth,target161.pth,69,131,0
tracker268.pth,target163.pth,128,72,0
tracker268.pth,target165.pth,147,53,0
tracker268.pth,target167.pth,161,39,0
tracker268.pth,target169.pth,145,55,0
tracker268.pth,target171.pth,100,100,0
tracker268.pth,target173.pth,164,36,0
tracker268.pth,target175.pth,157,43,0
tracker268.pth,target177.pth,146,54,0
tracker268.pth,target179.pth,140,60,0
tracker268.pth,target181.pth,153,47,0
tracker268.pth,target183.pth,170,30,0
tracker268.pth,target185.pth,169,31,0
tracker268.pth,target187.pth,65,135,0
tracker268.pth,target189.pth,123,77,0
tracker268.pth,target191.pth,161,39,0
tracker268.pth,target193.pth,126,74,0
tracker268.pth,target195.pth,149,51,0
tracker268.pth,target197.pth,112,88,0
tracker268.pth,target199.pth,121,79,0
tracker268.pth,target201.pth,120,80,0
tracker268.pth,target203.pth,117,83,0
tracker268.pth,target205.pth,77,123,0
tracker268.pth,target207.pth,76,124,0
tracker268.pth,target209.pth,135,65,0
tracker268.pth,target211.pth,175,25,0
tracker268.pth,target213.pth,114,86,0
tracker268.pth,target215.pth,109,91,0
tracker268.pth,target217.pth,138,62,0
tracker268.pth,target219.pth,135,65,0
tracker268.pth,target221.pth,112,88,0
tracker268.pth,target223.pth,138,62,0
tracker268.pth,target225.pth,133,67,0
tracker268.pth,target227.pth,185,15,0
tracker268.pth,target229.pth,182,18,0
tracker268.pth,target231.pth,176,24,0
tracker268.pth,target233.pth,169,31,0
tracker268.pth,target235.pth,172,28,0
tracker268.pth,target237.pth,115,85,0
tracker268.pth,target239.pth,88,112,0
tracker268.pth,target241.pth,99,101,0
tracker268.pth,target243.pth,154,46,0
tracker268.pth,target245.pth,160,40,0
tracker268.pth,target247.pth,89,111,0
tracker268.pth,target249.pth,113,87,0
tracker268.pth,target251.pth,122,78,0
tracker268.pth,target253.pth,90,110,0
tracker268.pth,target255.pth,88,112,0
tracker268.pth,target257.pth,94,106,0
tracker268.pth,target259.pth,126,74,0
tracker268.pth,target261.pth,154,46,0
tracker268.pth,target263.pth,173,27,0
tracker268.pth,target265.pth,136,64,0
tracker268.pth,target267.pth,192,8,0
tracker268.pth,target269.pth,35,165,0
tracker268.pth,target271.pth,61,139,0
tracker268.pth,target273.pth,29,171,0
tracker268.pth,target275.pth,60,140,0
tracker270.pth,target1.pth,148,52,0
tracker270.pth,target3.pth,126,74,0
tracker270.pth,target5.pth,77,123,0
tracker270.pth,target7.pth,100,100,0
tracker270.pth,target9.pth,93,107,0
tracker270.pth,target11.pth,169,31,0
tracker270.pth,target13.pth,160,40,0
tracker270.pth,target15.pth,98,102,0
tracker270.pth,target17.pth,98,102,0
tracker270.pth,target19.pth,107,93,0
tracker270.pth,target21.pth,137,63,0
tracker270.pth,target23.pth,116,84,0
tracker270.pth,target25.pth,162,38,0
tracker270.pth,target27.pth,136,64,0
tracker270.pth,target29.pth,150,50,0
tracker270.pth,target31.pth,170,30,0
tracker270.pth,target33.pth,106,94,0
tracker270.pth,target35.pth,57,143,0
tracker270.pth,target37.pth,96,104,0
tracker270.pth,target39.pth,87,113,0
tracker270.pth,target41.pth,94,106,0
tracker270.pth,target43.pth,79,121,0
tracker270.pth,target45.pth,43,157,0
tracker270.pth,target47.pth,102,98,0
tracker270.pth,target49.pth,169,31,0
tracker270.pth,target51.pth,155,45,0
tracker270.pth,target53.pth,172,28,0
tracker270.pth,target55.pth,94,106,0
tracker270.pth,target57.pth,129,71,0
tracker270.pth,target59.pth,93,107,0
tracker270.pth,target61.pth,144,56,0
tracker270.pth,target63.pth,127,73,0
tracker270.pth,target65.pth,137,63,0
tracker270.pth,target67.pth,146,54,0
tracker270.pth,target69.pth,165,35,0
tracker270.pth,target71.pth,136,64,0
tracker270.pth,target73.pth,128,72,0
tracker270.pth,target75.pth,179,21,0
tracker270.pth,target77.pth,190,10,0
tracker270.pth,target79.pth,132,68,0
tracker270.pth,target81.pth,118,82,0
tracker270.pth,target83.pth,134,66,0
tracker270.pth,target85.pth,110,90,0
tracker270.pth,target87.pth,130,70,0
tracker270.pth,target89.pth,119,81,0
tracker270.pth,target91.pth,167,33,0
tracker270.pth,target93.pth,93,107,0
tracker270.pth,target95.pth,128,72,0
tracker270.pth,target97.pth,103,97,0
tracker270.pth,target99.pth,139,61,0
tracker270.pth,target101.pth,114,86,0
tracker270.pth,target103.pth,125,75,0
tracker270.pth,target105.pth,90,110,0
tracker270.pth,target107.pth,146,54,0
tracker270.pth,target109.pth,129,71,0
tracker270.pth,target111.pth,95,105,0
tracker270.pth,target113.pth,85,115,0
tracker270.pth,target115.pth,103,97,0
tracker270.pth,target117.pth,146,54,0
tracker270.pth,target119.pth,169,31,0
tracker270.pth,target121.pth,163,37,0
tracker270.pth,target123.pth,172,28,0
tracker270.pth,target125.pth,147,53,0
tracker270.pth,target127.pth,143,57,0
tracker270.pth,target129.pth,140,60,0
tracker270.pth,target131.pth,129,71,0
tracker270.pth,target133.pth,165,35,0
tracker270.pth,target135.pth,150,50,0
tracker270.pth,target137.pth,72,128,0
tracker270.pth,target139.pth,68,132,0
tracker270.pth,target141.pth,114,86,0
tracker270.pth,target143.pth,154,46,0
tracker270.pth,target145.pth,129,71,0
tracker270.pth,target147.pth,150,50,0
tracker270.pth,target149.pth,112,88,0
tracker270.pth,target151.pth,136,64,0
tracker270.pth,target153.pth,165,35,0
tracker270.pth,target155.pth,134,66,0
tracker270.pth,target157.pth,134,66,0
tracker270.pth,target159.pth,93,107,0
tracker270.pth,target161.pth,84,116,0
tracker270.pth,target163.pth,123,77,0
tracker270.pth,target165.pth,145,55,0
tracker270.pth,target167.pth,164,36,0
tracker270.pth,target169.pth,160,40,0
tracker270.pth,target171.pth,127,73,0
tracker270.pth,target173.pth,109,91,0
tracker270.pth,target175.pth,147,53,0
tracker270.pth,target177.pth,80,120,0
tracker270.pth,target179.pth,127,73,0
tracker270.pth,target181.pth,144,56,0
tracker270.pth,target183.pth,105,95,0
tracker270.pth,target185.pth,89,111,0
tracker270.pth,target187.pth,87,113,0
tracker270.pth,target189.pth,103,97,0
tracker270.pth,target191.pth,156,44,0
tracker270.pth,target193.pth,123,77,0
tracker270.pth,target195.pth,133,67,0
tracker270.pth,target197.pth,128,72,0
tracker270.pth,target199.pth,140,60,0
tracker270.pth,target201.pth,138,62,0
tracker270.pth,target203.pth,104,96,0
tracker270.pth,target205.pth,110,90,0
tracker270.pth,target207.pth,130,70,0
tracker270.pth,target209.pth,169,31,0
tracker270.pth,target211.pth,178,22,0
tracker270.pth,target213.pth,164,36,0
tracker270.pth,target215.pth,162,38,0
tracker270.pth,target217.pth,139,61,0
tracker270.pth,target219.pth,127,73,0
tracker270.pth,target221.pth,180,20,0
tracker270.pth,target223.pth,184,16,0
tracker270.pth,target225.pth,138,62,0
tracker270.pth,target227.pth,185,15,0
tracker270.pth,target229.pth,190,10,0
tracker270.pth,target231.pth,185,15,0
tracker270.pth,target233.pth,168,32,0
tracker270.pth,target235.pth,153,47,0
tracker270.pth,target237.pth,169,31,0
tracker270.pth,target239.pth,131,69,0
tracker270.pth,target241.pth,168,32,0
tracker270.pth,target243.pth,161,39,0
tracker270.pth,target245.pth,130,70,0
tracker270.pth,target247.pth,157,43,0
tracker270.pth,target249.pth,100,100,0
tracker270.pth,target251.pth,150,50,0
tracker270.pth,target253.pth,126,74,0
tracker270.pth,target255.pth,135,65,0
tracker270.pth,target257.pth,132,68,0
tracker270.pth,target259.pth,134,66,0
tracker270.pth,target261.pth,145,55,0
tracker270.pth,target263.pth,177,23,0
tracker270.pth,target265.pth,134,66,0
tracker270.pth,target267.pth,154,46,0
tracker270.pth,target269.pth,154,46,0
tracker270.pth,target271.pth,138,62,0
tracker270.pth,target273.pth,143,57,0
tracker270.pth,target275.pth,126,74,0
tracker272.pth,target1.pth,154,46,0
tracker272.pth,target3.pth,125,75,0
tracker272.pth,target5.pth,115,85,0
tracker272.pth,target7.pth,74,126,0
tracker272.pth,target9.pth,102,98,0
tracker272.pth,target11.pth,170,30,0
tracker272.pth,target13.pth,126,74,0
tracker272.pth,target15.pth,149,51,0
tracker272.pth,target17.pth,70,130,0
tracker272.pth,target19.pth,96,104,0
tracker272.pth,target21.pth,147,53,0
tracker272.pth,target23.pth,117,83,0
tracker272.pth,target25.pth,125,75,0
tracker272.pth,target27.pth,173,27,0
tracker272.pth,target29.pth,145,55,0
tracker272.pth,target31.pth,166,34,0
tracker272.pth,target33.pth,104,96,0
tracker272.pth,target35.pth,98,102,0
tracker272.pth,target37.pth,80,120,0
tracker272.pth,target39.pth,76,124,0
tracker272.pth,target41.pth,81,119,0
tracker272.pth,target43.pth,110,90,0
tracker272.pth,target45.pth,103,97,0
tracker272.pth,target47.pth,67,133,0
tracker272.pth,target49.pth,190,10,0
tracker272.pth,target51.pth,182,18,0
tracker272.pth,target53.pth,138,62,0
tracker272.pth,target55.pth,150,50,0
tracker272.pth,target57.pth,134,66,0
tracker272.pth,target59.pth,126,74,0
tracker272.pth,target61.pth,127,73,0
tracker272.pth,target63.pth,89,111,0
tracker272.pth,target65.pth,146,54,0
tracker272.pth,target67.pth,187,13,0
tracker272.pth,target69.pth,145,55,0
tracker272.pth,target71.pth,166,34,0
tracker272.pth,target73.pth,107,93,0
tracker272.pth,target75.pth,130,70,0
tracker272.pth,target77.pth,127,73,0
tracker272.pth,target79.pth,127,73,0
tracker272.pth,target81.pth,136,64,0
tracker272.pth,target83.pth,124,76,0
tracker272.pth,target85.pth,163,37,0
tracker272.pth,target87.pth,146,54,0
tracker272.pth,target89.pth,115,85,0
tracker272.pth,target91.pth,134,66,0
tracker272.pth,target93.pth,114,86,0
tracker272.pth,target95.pth,112,88,0
tracker272.pth,target97.pth,126,74,0
tracker272.pth,target99.pth,140,60,0
